epsilon,TT,L
0.1,2.0,2.0
0.2,2.476953907815631,2.3537414965986394
0.3,3.015400770038502,2.554607508532423
0.4,3.702918636882439,2.871076923076923
0.5,4.716956418194808,3.4985044865403787
0.6,5.669501701020613,4.079302763819095
0.7,6.477701392561255,4.5701917954182205
0.7999999999999999,7.084962645048482,4.955529411764706
0.8999999999999999,7.690964867431159,5.279891019595515
0.9999999999999999,8.308732238929508,5.5783503172466835
1.0999999999999999,9.033750168078527,5.988317542084445
1.2,9.887203474774473,6.522733435776914
1.3,10.91534965746456,7.102485590778098
1.4,12.231036438395009,7.720355910659161
1.5,13.68949188214071,8.516928314734255
1.5999999999999999,15.40782122905028,9.535956306260747
1.7,17.409697076746447,10.755775577557756
1.8,19.548502071091416,12.169847789321093
1.9,22.13639733135656,14.067615176151762
2.0,26.098516176112867,16.914167856576235
