file,mD,mL,mEN,mTT,mDEratio
pks1510-324_lc_liner.csv,0.9967629291299764,82.17429690920594,4.00180294501849,38.639097952216034,21.44432301806741
gb1310+487_lc_liner.csv,0.9817484799315488,72.4166916872341,3.77741057297972,102.88485532517431,19.9251936640074
pks1451-375_lc_liner.csv,0.9995656372869582,63.84273687239384,4.729875066803107,67.21454856618769,19.23490832655491
mkn501_lc_liner.csv,0.6743462713000181,3.346455296931256,1.4782199902371045,3.3195610870060386,14.779474717112093
