file,tau,m,mD,mL,mEN,mTT,mLAM,mDEratio
pks0736+01_lc_liner.csv,8,4,0.8318899569031768,6.429646742511215,1.9342855435293345,9.157672471012686,0.7218685341397422,13.134153183209207
