RR,DET,DEratio,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.05117414359060685,0.8998684210526315,17.584435379155124,8.963302752293577,112,0.008928571428571428,2.5600455466875927,0.9396052631578947,9.22609819121447,111.76687847498015,545,0.001834862385321101
