RR,DET,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.05044446334076831,0.8947095435684648,8.273381294964029,136,0.007352941176470588,2.5551692267387405,0.9368516597510373,7.402663934426229,100.60667129951355,391,0.0025575447570332483
