time,data
0,5.01894e-08
1,4.958789845196759e-08
2,4.903649178240741e-08
3,4.8533001953125e-08
4,4.8075250925925926e-08
5,4.766106066261575e-08
6,4.7288253125e-08
7,4.6954650274884254e-08
8,4.6658074074074074e-08
9,4.6396346484375e-08
10,4.616728946759258e-08
11,4.59687249855324e-08
12,4.5798474999999993e-08
13,4.565436147280092e-08
14,4.5534206365740736e-08
15,4.5435831640625e-08
16,4.535705925925926e-08
17,4.5295711183449073e-08
18,4.5249609375000004e-08
19,4.52165757957176e-08
20,4.519443240740741e-08
21,4.5181001171875e-08
22,4.517410405092593e-08
23,4.5171563006365736e-08
24,4.51712e-08
25,4.9350559375e-08
26,5.854515e-08
27,6.7739740625e-08
28,7.19191e-08
29,4.30568e-08
30,7.03394e-08
31,6.22153e-08
32,7.12848e-08
33,9.610857745332166e-08
34,1.4113776976819105e-07
35,2.0284900000000002e-07
36,3.1911100000000003e-07
37,3.3285100000000005e-07
38,5.003030000000001e-07
39,3.91049e-07
40,6.95916e-08
41,4.31681e-08
42,1.2595800000000002e-07
43,1.20174e-07
44,1.4708300000000002e-07
45,1.73992e-07
46,1.49576e-07
47,2.0025700000000002e-07
48,1.07991e-07
49,2.8979900000000004e-07
50,2.0171400000000003e-07
51,1.13629e-07
52,1.35077e-07
53,1.47119e-07
54,1.5502400000000003e-07
55,8.909779999999998e-08
56,1.38649e-07
57,2.44368e-07
58,1.3685635000000002e-07
59,2.93447e-08
60,1.8210400000000003e-07
61,2.0060400000000001e-07
62,2.6349400000000004e-07
63,3.07454e-07
64,1.8004400000000002e-07
65,2.9778300000000004e-07
66,4.51854e-07
67,1.37587e-07
68,2.8819400000000005e-07
69,3.5781100000000003e-07
70,1.39624e-07
71,2.0425600000000003e-07
72,2.15186e-07
73,1.1682100000000001e-07
74,2.91142e-07
75,3.54681e-07
76,1.85401e-07
77,1.8530000000000002e-07
78,2.2257700000000002e-07
79,3.44608e-07
80,3.9355500000000006e-07
81,1.01809e-06
82,1.40296e-06
83,6.81633e-07
84,4.94951e-07
85,3.1690000000000004e-07
86,2.43411e-07
87,1.1360800000000001e-07
88,2.47487e-07
89,3.60887e-07
90,2.3308300000000002e-07
91,3.69168e-07
92,3.42541e-07
93,3.07087e-07
94,2.7208600000000004e-07
95,2.0302000000000003e-07
96,1.97562e-07
97,2.6203e-07
98,2.17522e-07
99,1.54262e-07
100,1.8716500000000002e-07
101,1.43155e-07
102,3.13802e-07
103,3.4338900000000003e-07
104,8.728219999999998e-08
105,3.4681300000000005e-07
106,2.3183700000000001e-07
107,2.1663100000000003e-07
108,1.83557e-07
109,2.7903800000000004e-07
110,1.8594800000000002e-07
111,3.5098400000000004e-07
112,1.8007400000000003e-07
113,2.6228900000000003e-07
114,2.2896e-07
115,1.4943e-07
116,2.91286e-07
117,2.0609100000000002e-07
118,6.68038e-08
119,3.21918e-07
120,2.16357e-07
121,1.3723100000000002e-07
122,1.5294600000000003e-07
123,2.3754800000000003e-07
124,4.938e-08
125,5.5863400000000004e-08
126,1.5371600000000002e-07
127,2.556372690318156e-07
128,3.1312800000000005e-07
129,2.85095e-07
130,3.19275e-07
131,4.3924000000000006e-07
132,2.6386200000000004e-07
133,3.5950100000000004e-07
134,5.90294e-07
135,2.57864e-07
136,1.41121e-07
137,2.9451100000000004e-07
138,2.88528e-07
139,1.72559e-07
140,2.83308e-07
141,4.13578e-07
142,4.2413400000000003e-07
143,2.3014200000000002e-07
144,3.5453200000000004e-07
145,3.42324e-07
146,2.8459200000000004e-07
147,3.8666600000000006e-07
148,2.60277e-07
149,3.0179900000000004e-07
150,1.6767100000000002e-07
151,1.39492e-07
