54763.2,1.79462e-07,4.70748e-08
55127.2,1.83084e-07,7.90554e-08
55841.2,7.89554e-08,3.05409e-08
55848.2,1.19963e-07,4.16596e-08
55862.2,2.34708e-07,8.06665e-08
55869.2,1.00353e-07,4.22542e-08
55876.2,1.36243e-07,4.88643e-08
55883.2,2.28065e-07,4.51328e-08
55890.2,3.89901e-07,4.64526e-08
55897.2,3.39268e-07,4.99729e-08
55904.2,1.66918e-07,5.88277e-08
55911.2,1.11166e-07,4.22501e-08
55932.2,9.86248e-08,3.8263e-08
55988.2,1.0609e-07,3.451e-08
55995.2,1.95716e-07,4.49808e-08
56002.2,1.06731e-07,3.55991e-08
56016.2,1.5913e-07,6.10835e-08
56030.2,2.3941e-07,6.39087e-08
56037.2,1.3955e-07,4.07767e-08
56044.2,2.04109e-07,4.85097e-08
56051.2,2.84981e-07,4.40839e-08
56086.2,1.12003e-07,4.27341e-08
56093.2,1.13277e-07,4.01752e-08
56100.2,8.1477e-08,2.84908e-08
56107.2,6.7635e-08,2.69111e-08
56128.2,1.07493e-07,4.73385e-08
56226.2,2.64748e-07,8.98301e-08
56247.2,1.10676e-07,4.13191e-08
56590.2,1.77272e-07,4.22183e-08
56954.2,1.13951e-07,4.28477e-08
57136.2,1.28555e-07,4.99365e-08
57192.2,6.32629e-08,2.09715e-08
57234.2,1.22762e-07,4.92668e-08
57241.2,2.18574e-07,7.80015e-08
57318.2,2.01256e-07,5.08231e-08
57514.2,1.38971e-07,5.24155e-08
57682.2,1.97978e-07,6.39716e-08
57829.2,1.72515e-07,5.7751e-08
58011.2,1.04264e-07,3.62373e-08
58018.2,9.37349e-08,3.18806e-08
58032.2,1.63165e-07,6.97381e-08
58046.2,1.8276e-07,6.90852e-08
58053.2,1.08061e-07,4.16972e-08
58151.2,8.64566e-08,3.25127e-08
58326.2,4.90085e-08,1.79815e-08
58417.2,1.66132e-07,6.00748e-08
58452.2,1.11298e-07,4.48988e-08
58473.2,8.1956e-08,3.15997e-08
58480.2,1.06157e-07,3.65981e-08
58494.2,2.1302e-07,4.64466e-08
58508.2,9.93956e-08,3.81293e-08
58550.2,1.14819e-07,3.81007e-08
