54749.2,8.28426e-09,6.58333e-09
54770.2,3.21383e-09,2.93222e-09
54847.2,4.47967e-09,4.46111e-09
54854.2,3.7087e-09,3.70187e-09
54924.2,5.61288e-09,4.79596e-09
54959.2,1.32719e-08,8.61387e-09
54966.2,6.7384e-09,4.90908e-09
54994.2,1.4675e-08,1.3898e-08
55022.2,7.11801e-09,5.1905e-09
55036.2,1.354e-08,7.83977e-09
55043.2,3.24564e-09,3.22796e-09
55071.2,5.20976e-09,4.79114e-09
55134.2,1.34341e-08,7.76715e-09
55162.2,8.18559e-09,6.75741e-09
55225.2,9.89516e-09,6.31554e-09
55316.2,1.30803e-08,8.4923e-09
55379.2,3.72181e-09,3.70016e-09
55589.2,1.27769e-08,7.50377e-09
55652.2,1.49072e-08,8.12982e-09
55736.2,5.06821e-09,4.3116e-09
55743.2,2.50716e-09,1.86041e-09
55778.2,3.58781e-09,3.57813e-09
55960.2,9.84439e-09,7.76998e-09
56009.2,4.41934e-09,4.2443e-09
56072.2,3.92862e-09,3.44832e-09
56142.2,4.17981e-09,4.14731e-09
56149.2,8.85732e-09,6.53673e-09
56303.2,5.77635e-09,5.32332e-09
56429.2,6.01361e-09,4.38838e-09
56464.2,5.78746e-09,4.81428e-09
56576.2,1.54493e-08,9.39177e-09
56597.2,1.10228e-08,6.93869e-09
56681.2,9.662e-09,5.26058e-09
56786.2,3.77184e-09,3.75334e-09
57129.2,5.23819e-09,5.10063e-09
57136.2,8.10009e-09,5.64333e-09
57213.2,1.04819e-08,7.4425e-09
57290.2,8.30794e-09,5.80378e-09
57395.2,4.13215e-09,4.0846e-09
57563.2,7.6924e-09,7.11423e-09
57570.2,1.3056e-08,7.27532e-09
57633.2,3.60848e-09,3.59443e-09
57668.2,1.11935e-08,6.94934e-09
57766.2,6.78263e-09,5.60235e-09
57829.2,1.28426e-08,8.05331e-09
57857.2,5.77148e-09,5.214e-09
57913.2,5.27222e-09,5.01569e-09
57969.2,7.8936e-09,5.38466e-09
58018.2,9.5031e-09,7.30101e-09
58172.2,7.21241e-09,5.33185e-09
58186.2,5.58979e-09,4.52162e-09
58312.2,2.38495e-09,2.37101e-09
58340.2,3.98558e-09,2.86304e-09
58389.2,5.98708e-09,3.80862e-09
58424.2,4.31508e-09,3.29446e-09
58473.2,6.96872e-09,4.28829e-09
58515.2,5.8598e-09,3.56103e-09
58592.2,7.1977e-09,4.45552e-09
