54686.2,4.25153e-08,2.59479e-08
54707.2,5.94447e-08,5.37077e-08
54714.2,3.16382e-08,1.23271e-08
54749.2,5.66604e-08,2.55953e-08
54756.2,6.15223e-08,2.46092e-08
54770.2,1.45236e-07,4.653e-08
54777.2,8.59406e-08,3.2693e-08
54784.2,8.84457e-09,4.40667e-09
54805.2,4.37693e-08,2.68448e-08
54812.2,4.04717e-08,2.08372e-08
55183.2,5.17693e-08,2.04886e-08
55435.2,1.25247e-07,5.66679e-08
55442.2,6.64408e-08,3.37744e-08
55449.2,3.10156e-07,6.52068e-08
55456.2,1.71514e-07,5.87875e-08
55463.2,2.26838e-07,9.51748e-08
55470.2,5.18032e-08,2.72305e-08
55477.2,9.34883e-08,4.50853e-08
55484.2,4.13619e-07,1.1377e-07
55491.2,9.97722e-07,7.33188e-08
55498.2,5.38189e-07,1.75657e-07
55512.2,5.56624e-08,4.44456e-08
55519.2,5.6586e-08,2.59584e-08
55533.2,7.70193e-08,3.50878e-08
55540.2,7.05532e-08,3.21658e-08
55547.2,1.42861e-07,1.16436e-07
55554.2,1.1009e-07,3.91449e-08
55568.2,4.97965e-08,2.18123e-08
55582.2,5.63202e-08,2.65599e-08
55589.2,4.66036e-08,2.42043e-08
55624.2,4.3767e-08,2.50353e-08
55652.2,5.73752e-08,2.60711e-08
55666.2,1.29312e-07,7.39658e-08
55687.2,3.75004e-08,1.69779e-08
55736.2,5.44483e-08,2.85679e-08
55757.2,6.39624e-08,3.39284e-08
55771.2,8.27899e-08,3.24798e-08
55792.2,7.15727e-08,3.03729e-08
55799.2,4.07675e-08,1.84154e-08
55855.2,6.59745e-08,3.24894e-08
55862.2,1.2514e-07,4.85006e-08
55995.2,4.60456e-08,1.92556e-08
56016.2,9.81799e-08,4.10866e-08
56030.2,3.52299e-08,2.30088e-08
56037.2,6.77317e-08,3.38871e-08
56044.2,1.99961e-08,8.03605e-09
56072.2,6.54577e-08,3.83179e-08
56114.2,5.8173e-08,2.12689e-08
56163.2,3.75054e-08,1.68509e-08
56254.2,1.55225e-08,9.05861e-09
56261.2,2.50047e-07,8.28018e-08
56268.2,1.59085e-07,1.14286e-07
56275.2,2.7544e-07,5.66242e-08
56282.2,1.20653e-07,8.25725e-08
56429.2,3.21379e-08,1.29117e-08
56534.2,3.44868e-08,1.54775e-08
56583.2,3.36776e-08,1.12002e-08
56597.2,4.59211e-08,1.97882e-08
56611.2,2.57666e-08,1.61362e-08
56618.2,8.1753e-08,4.35548e-08
56639.2,1.73409e-07,7.12767e-08
56856.2,5.05722e-08,2.22305e-08
56940.2,2.01488e-08,7.54556e-09
57325.2,4.46331e-08,2.12329e-08
57332.2,7.27085e-08,3.21158e-08
57549.2,3.12488e-07,5.60894e-08
57591.2,5.01581e-08,2.54066e-08
57612.2,6.13951e-08,2.68753e-08
57626.2,5.83586e-08,3.11178e-08
57941.2,6.0664e-08,3.07915e-08
58123.2,4.39828e-08,2.51017e-08
58732.2,3.29439e-08,1.38038e-08
58739.2,9.53711e-08,4.00392e-08
