54686.2,5.21728e-08,2.88172e-08
54693.2,5.14754e-08,3.38678e-08
54700.2,1.3398e-07,4.16207e-08
54707.2,9.69098e-08,4.27241e-08
54714.2,9.8271e-08,4.08642e-08
54721.2,1.04864e-07,4.87228e-08
54742.2,7.21585e-08,4.14674e-08
54756.2,4.83279e-08,3.33959e-08
54770.2,3.60459e-08,1.8392e-08
54791.2,4.11315e-08,1.98732e-08
54798.2,6.00324e-08,2.26243e-08
54812.2,5.43274e-08,2.29391e-08
54819.2,2.9567e-08,1.65806e-08
54826.2,9.57746e-08,4.25314e-08
54833.2,2.57503e-08,2.48175e-08
54840.2,3.2708e-08,1.78875e-08
54847.2,3.00907e-08,2.32627e-08
54868.2,4.8111e-08,2.16133e-08
54875.2,3.42224e-08,1.73313e-08
54931.2,3.9602e-08,2.0824e-08
54959.2,3.97151e-08,1.82445e-08
54973.2,1.17105e-07,4.16544e-08
54980.2,1.2496e-07,3.88964e-08
54987.2,1.84998e-07,4.84458e-08
54994.2,4.51396e-08,2.08029e-08
55008.2,3.24165e-08,1.74048e-08
55015.2,1.08661e-07,4.08838e-08
55022.2,2.99015e-08,1.47389e-08
55029.2,2.17e-08,1.72699e-08
55036.2,8.43896e-08,3.62876e-08
55043.2,7.07686e-08,3.46012e-08
55050.2,7.62322e-08,3.67164e-08
55057.2,7.28285e-08,3.36828e-08
55064.2,1.95558e-07,3.99085e-08
55071.2,2.98182e-07,4.9651e-08
55099.2,3.47775e-08,1.50736e-08
55113.2,5.77608e-08,3.42618e-08
55120.2,5.56438e-08,2.4024e-08
55127.2,5.16923e-08,2.74494e-08
55134.2,4.16495e-08,2.2727e-08
55141.2,4.55605e-08,1.76837e-08
55155.2,3.4552e-08,1.63085e-08
55162.2,6.50701e-08,2.96345e-08
55169.2,1.30075e-07,4.09204e-08
55183.2,2.96978e-08,1.39117e-08
55190.2,1.21012e-07,3.65913e-08
55197.2,1.568e-07,3.83338e-08
55204.2,2.98278e-07,4.06723e-08
55211.2,3.36516e-07,4.63962e-08
55218.2,7.63024e-08,2.97254e-08
55225.2,5.68917e-08,2.19599e-08
55232.2,5.5436e-08,1.97404e-08
55239.2,6.32227e-08,2.96805e-08
55246.2,4.37912e-08,1.76986e-08
55253.2,8.50826e-08,3.80511e-08
55260.2,6.14563e-08,2.85829e-08
55274.2,3.17114e-08,1.53746e-08
55281.2,4.68088e-08,1.77637e-08
