file,tau,m,mD,mL,mEN,mTT,mLAM,mDEratio
4c+40.25_lc_liner.csv,6,3,0.9931599930081422,39.2498736441009,3.809401015559928,56.604984340153486,0.9706154864328259,19.10034924999595
