file,tau,m,mD,mL,mEN,mTT,mLAM,mDEratio
pks1329-049_lc_liner.csv,4,4,0.9614438421637364,20.11198103768477,2.7599317964529795,30.257041436295204,0.9995359628770302,19.952371679499763
