epsilon,TT,L
0.1,0.0,0.0
0.2,2.142857142857143,0.0
0.3,2.35,2.4
0.4,2.5555555555555554,2.466666666666667
0.5,2.700636942675159,2.5
0.6,2.8818897637795278,2.5010845986984815
0.7,3.1147308781869687,2.557093425605536
0.7999999999999999,3.343061161130084,2.699300699300699
0.8999999999999999,3.514162162162162,2.828161185734136
0.9999999999999999,3.7298546895640685,2.937167553191489
1.0999999999999999,3.8914718558182058,3.0095309756709305
1.2,4.066773847802787,3.0994927818962155
1.3,4.326275887573964,3.2533117932148627
1.4,4.662158798639343,3.4266666666666667
1.5,5.056320689389859,3.643004992085718
1.5999999999999999,5.521355041249909,3.9355742296918765
1.7,6.093573117432113,4.288401924104757
1.8,6.757521232186555,4.717505793132505
1.9,7.434867990399302,5.155362197295314
2.0,8.254891631547261,5.673757349011224
