RR,DET,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.027693369151950205,0.9021998409753512,7.0476190476190474,134,0.007462686567164179,2.535471071207545,0.9440763318314339,6.310008857395926,159.47016274864376,522,0.0019157088122605363
