RR,DET,DEratio,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.05175553932310689,0.7848450633546606,15.164464975524988,4.427459306440198,89,0.011235955056179775,1.7120448267952624,0.8658261196838539,5.552292839903459,80.74215059738816,555,0.0018018018018018018
