file,tau,m,mD,mL,mEN,mTT,mLAM,mDEratio
3c454.3_lc_liner.csv,8,4,0.9274113046380025,10.708024163836493,2.505825415840616,16.362001478737568,0.8658261196838539,15.164464975524988
