time,data
0,2.0808200000000002e-07
1,1.1944100000000002e-07
2,8.542759999999998e-08
3,1.9131600000000002e-07
4,1.6829900000000002e-07
5,9.87654e-08
6,2.07949e-07
7,8.669059999999998e-08
8,1.1155500000000001e-07
9,5.22643e-08
10,1.22214e-07
11,7.98942e-08
12,9.94568e-08
13,9.60267e-08
14,1.2847500000000002e-07
15,1.0883210000000001e-07
16,8.91892e-08
17,1.05352e-07
18,5.58081e-08
19,1.1988700000000002e-07
20,7.474399999999998e-08
21,1.01653e-07
22,7.11213e-08
23,6.5513e-08
24,8.156269999999998e-08
25,1.1533700000000001e-07
26,1.33129e-07
27,1.1847800000000001e-07
28,1.05343e-07
29,7.64981e-08
30,6.71418e-08
31,7.73515e-08
32,8.756119999999998e-08
33,5.92245e-08
34,9.13494e-08
35,1.01828e-07
36,3.31375e-08
37,8.197069999999998e-08
38,3.47387e-08
39,1.19713e-07
40,3.91217e-08
41,1.0295e-07
42,7.64432e-08
43,7.64572e-08
44,1.29005e-07
45,9.146015e-08
46,5.39153e-08
47,5.78128e-08
48,8.42823e-08
49,5.85044e-08
50,8.53484e-08
51,3.9479700000000004e-08
52,6.667945e-08
53,9.38792e-08
54,3.44725e-08
55,6.24054e-08
56,6.46887e-08
57,5.6731488829472753e-08
58,4.8397e-08
59,4.798510253291474e-08
60,4.76058e-08
61,4.3756456096496314e-08
62,3.732986693713704e-08
63,3.3940100000000004e-08
64,5.15906e-08
65,8.748599999999998e-08
66,4.4212700000000004e-08
67,1.0874e-07
68,5.64137e-08
69,4.66119e-08
70,7.3666e-08
71,6.901475e-08
72,5.8782e-08
73,4.854925e-08
74,4.3898e-08
75,6.68873e-08
76,8.92239e-08
77,6.2902e-08
78,3.65801e-08
79,4.52543e-08
80,5.39285e-08
81,4.335345e-08
82,3.27784e-08
83,4.523591417640312e-08
84,7.304119999999998e-08
85,1.25947e-07
86,4.5459000000000004e-08
87,4.884985e-08
88,5.22407e-08
89,3.01775e-08
90,5.75551e-08
91,4.16839e-08
92,3.867089928727202e-08
93,3.57042e-08
94,2.11538e-08
95,4.3174e-08
96,4.25233e-08
97,1.1368300000000001e-07
98,9.932934031646159e-08
99,7.12194e-08
100,3.51773e-08
101,4.9162703703703706e-08
102,7.51355962962963e-08
103,8.912099999999998e-08
104,6.406055e-08
105,3.9000100000000004e-08
106,6.023833333333333e-08
107,9.968076666666664e-08
108,1.20919e-07
109,9.583165e-08
110,7.07443e-08
111,9.0394e-08
112,1.2688630000000002e-07
113,1.46536e-07
114,1.1848352704541761e-07
115,7.624649999999998e-08
116,5.16682e-08
117,4.09926e-08
118,4.2569985185185194e-08
119,4.5499414814814814e-08
120,4.70768e-08
121,4.507905e-08
122,4.3081300000000003e-08
123,6.11999e-08
124,5.06826e-08
125,4.117888788953494e-08
126,3.2761666166989685e-08
127,2.91332e-08
128,7.763549999999998e-08
129,2.24354e-08
130,4.2726e-08
131,4.069030000000001e-08
132,3.86546e-08
133,9.14792e-08
134,8.193402069095781e-08
135,6.3861e-08
136,4.28543e-08
137,8.287849999999998e-08
138,3.50753e-08
139,3.166340188187568e-08
140,2.987092316316006e-08
141,2.93506e-08
142,3.040986268861454e-08
143,3.3248686694101514e-08
144,3.735862592592593e-08
145,4.223123429355281e-08
146,4.7358065706447194e-08
147,5.223067407407407e-08
148,5.634061330589848e-08
149,5.917943731138546e-08
150,6.02387e-08
151,2.58186e-08
152,8.708219999999998e-08
153,4.86168e-08
154,8.75307e-08
155,7.475025532012153e-08
156,5.83027e-08
157,5.131710638048882e-08
158,4.5265564678049924e-08
159,4.050326978536661e-08
