file,tau,m,mD,mL,mEN,mTT,mLAM,mDEratio
pks0805-07_lc_liner.csv,5,5,0.8923653153379583,6.621195249711309,2.104177887487728,9.733066049932939,0.9448650012616705,17.5411261827086
