epsilon,TT,L
0.1,8.4874213836478,9.205479452054794
0.2,9.29513343799058,8.24929178470255
0.3,10.257522123893805,8.27662721893491
0.4,10.171844660194175,7.043785310734464
0.5,10.304533508541393,6.718214607754734
0.6,11.281757134862898,7.324904214559387
0.7,10.534924458068755,6.843344400845155
0.7999999999999999,9.99278629395852,6.471655892590751
0.8999999999999999,9.564118277922477,6.163424947145877
0.9999999999999999,9.087451967669272,5.7965824395564445
1.0999999999999999,8.692342597844583,5.5396554400124165
1.2,8.498157186970813,5.393869523938696
1.3,8.580642226871646,5.470332671300894
1.4,9.05034542314335,5.760553470919325
1.5,9.198947368421052,5.7909317173466075
1.5999999999999999,9.435071887427348,5.937919122129649
1.7,9.890902255639098,6.234443558037495
1.8,10.299977746457978,6.460900126915942
1.9,10.857047179639828,6.793385214007782
2.0,11.180393879493375,6.948603880738287
