file,tau,m,mD,mL,mEN,mTT,mLAM,mDEratio
pks1510-089_lc_liner.csv,5,5,0.6649332315443449,5.259130885221617,1.592873033672999,7.645468318151033,0.7194262396438729,10.982298346645067
