file,tau,m,mD,mL,mEN,mTT,mLAM,mDEratio
b3_1708+433_lc_liner.csv,6,5,0.941885484852064,9.157120188008175,2.23755588497067,14.683313529290524,0.9784857261067439,18.563003431861777
