RR,DET,DEratio,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.05162691349234603,0.9583505723348503,18.563003431861777,7.834272829763247,64,0.015625,2.35742634220505,0.9784857261067439,10.677200902934537,140.50844772967264,530,0.0018867924528301887
