RR,DET,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.05043112244120988,0.21922937552844546,3.470363288718929,19,0.05263157894736842,1.644872890870229,0.3729315134678101,3.0107264748902973,30.87372525494901,573,0.0017452006980802793
