type,lambda
original,1.2680315344174573
PPS_surrogate,0.6361028403999593
PPS_surrogate,0.1417031583187029
PPS_surrogate,0.48902377837784616
PPS_surrogate,0.3369107166618444
PPS_surrogate,0.34945842966868185
PPS_surrogate,0.4683393042616554
PPS_surrogate,0.2086446287441782
PPS_surrogate,0.3362354925803593
PPS_surrogate,0.640999532423538
PPS_surrogate,0.5415708852463064
PPS_surrogate,0.31922795288399824
PPS_surrogate,0.6070965602780147
PPS_surrogate,0.789423171523864
PPS_surrogate,0.48846140755489786
PPS_surrogate,0.3873520713344566
PPS_surrogate,0.5347340546727998
PPS_surrogate,0.4898333392513571
PPS_surrogate,0.5440255226652202
PPS_surrogate,0.4896957662023196
PPS_surrogate,0.39973493807580124
PPS_surrogate,0.2977181233219894
PPS_surrogate,0.41879107078683697
PPS_surrogate,0.503296292954248
PPS_surrogate,0.5918763594362574
PPS_surrogate,0.21639810928271402
PPS_surrogate,0.49162717857996896
PPS_surrogate,0.3491471296039559
PPS_surrogate,0.4131096562537822
PPS_surrogate,0.6311399548055878
PPS_surrogate,0.4961891925082133
PPS_surrogate,0.33697467921398694
PPS_surrogate,0.3962692578424758
PPS_surrogate,0.48307269459175084
PPS_surrogate,0.45130496115049956
PPS_surrogate,0.4800730905099422
PPS_surrogate,0.5213317346813899
PPS_surrogate,0.49128288816117127
PPS_surrogate,0.24191194046411538
PPS_surrogate,0.4602795188645829
