file,tau,m,mD,mL,mEN,mTT,mLAM,mDEratio
pks0507+17_lc_liner.csv,3,3,0.9783398552397091,16.712991151284694,2.7201781829314866,26.385433877426426,0.9788434414668548,19.7090990608358
