epsilon,TT,L
0.1,78.86021505376344,115.13452914798206
0.2,105.66616084977238,129.5278810408922
0.3,117.84985835694052,130.86477987421384
0.4,130.9957805907173,144.63975155279502
0.5,139.43019943019942,151.05555555555554
0.6,141.60627674750356,152.24846625766872
0.7,142.81597717546362,152.609756097561
0.7999999999999999,143.89714285714285,152.1631419939577
0.8999999999999999,144.51714285714286,152.81268882175226
0.9999999999999999,143.76661951909477,150.8041543026706
1.0999999999999999,143.0672268907563,149.7683284457478
1.2,143.07520891364902,148.4450867052023
1.3,142.32872928176795,147.19714285714286
1.4,141.81917808219177,145.3988764044944
1.5,141.73024523160763,144.88022284122562
1.5999999999999999,141.78532608695653,143.73002754820936
1.7,142.33242876526458,142.91280653950955
1.8,142.1445945945946,142.9076086956522
1.9,142.58704453441297,142.3746630727763
2.0,142.39597315436242,142.15013404825737
