file,tau,m,mD,mL,mEN,mTT,mLAM,mDEratio
pmn_j1717-5155_lc_liner.csv,23,2,0.9998627711851145,144.08128009016332,5.6400019984444905,135.63356644866522,0.984055459272097,22.58596187175043
