RR,DET,DEratio,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.04427528947752089,1.0,22.58596187175043,65.56818181818181,255,0.00392156862745098,3.7841896338742615,0.984055459272097,13.551312649164677,201.12783171521036,361,0.002770083102493075
