RR,DET,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.048780665462385644,0.998357473495595,75.97727272727273,250,0.004,4.37687074268516,0.9974615499477378,26.93548387096774,326.16,524,0.0019083969465648854
