RR,DET,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.05052965142598461,0.9593262856118975,9.311304347826088,92,0.010869565217391304,2.80225081225798,0.9693603296900197,9.566755083996464,134.09411011523687,470,0.002127659574468085
