type,lambda
original,0.6076496539284936
FT_surrogate,0.6416783166120988
FT_surrogate,0.6487880740777355
FT_surrogate,0.6516415528757518
FT_surrogate,0.7454130362495734
FT_surrogate,0.6636610176923812
FT_surrogate,0.6427165776866712
FT_surrogate,0.6413249312564719
FT_surrogate,0.6860003789830625
FT_surrogate,0.6218775872480682
FT_surrogate,0.693577531933001
FT_surrogate,0.7568772054305674
FT_surrogate,0.6548792367338742
FT_surrogate,0.6626613416479209
FT_surrogate,0.6233719807188736
FT_surrogate,0.6225948289583362
FT_surrogate,0.6957394344615092
FT_surrogate,0.6230607843184117
FT_surrogate,0.6086569707607002
FT_surrogate,0.7198723645906023
FT_surrogate,0.6161786740943962
FT_surrogate,0.5402034798384943
FT_surrogate,0.5383935951295244
FT_surrogate,0.6537265323420459
FT_surrogate,0.6785737389978106
FT_surrogate,0.6073907481012049
FT_surrogate,0.7071933335831827
FT_surrogate,0.6876262510842223
FT_surrogate,0.6090313749548544
FT_surrogate,0.5675414291373737
FT_surrogate,0.7076220065544029
FT_surrogate,0.828164506608054
FT_surrogate,0.594269553011814
FT_surrogate,0.6114595290483612
FT_surrogate,0.6096323560725845
FT_surrogate,0.6117265842318806
FT_surrogate,0.5382623515240255
FT_surrogate,0.6317652319937629
FT_surrogate,0.657168265792054
FT_surrogate,0.6880691196310559
Shuffle_surrogate,0.5212580240795768
Shuffle_surrogate,0.523820339894695
Shuffle_surrogate,0.546997791791314
Shuffle_surrogate,0.6316545237709565
Shuffle_surrogate,0.5730790778981454
Shuffle_surrogate,0.5601280764337738
Shuffle_surrogate,0.6272182919176987
Shuffle_surrogate,0.6271012818186089
Shuffle_surrogate,0.6213576805660213
Shuffle_surrogate,0.5431908190398673
Shuffle_surrogate,0.5528698311658686
Shuffle_surrogate,0.5626660287169553
Shuffle_surrogate,0.509055730943871
Shuffle_surrogate,0.6099791464245987
Shuffle_surrogate,0.6722699011385705
Shuffle_surrogate,0.5464544413957698
Shuffle_surrogate,0.6120308333679075
Shuffle_surrogate,0.6169274130342852
Shuffle_surrogate,0.5278857086020321
Shuffle_surrogate,0.7158751229520274
Shuffle_surrogate,0.6251584204226426
Shuffle_surrogate,0.6122545099410656
Shuffle_surrogate,0.5416059975026394
Shuffle_surrogate,0.5709259560959066
Shuffle_surrogate,0.6005886645631173
Shuffle_surrogate,0.5423816541661698
Shuffle_surrogate,0.5694497473271073
Shuffle_surrogate,0.727753226428715
Shuffle_surrogate,0.6811656735011388
Shuffle_surrogate,0.6322503716786682
Shuffle_surrogate,0.5702770588050956
Shuffle_surrogate,0.6016667095078517
Shuffle_surrogate,0.6193950700861028
Shuffle_surrogate,0.6737906383360349
Shuffle_surrogate,0.5519491575339777
Shuffle_surrogate,0.5442808116859135
Shuffle_surrogate,0.858526004753254
Shuffle_surrogate,0.5625602567597687
Shuffle_surrogate,0.6738986104476729
