file,tau,m,mD,mL,mEN,mTT,mLAM,mDEratio
mrc_1036-529_lc_liner.csv,11,4,0.977550029991445,32.08964084649069,3.3390195009579977,39.005894755415184,0.9947322212467077,19.32706573777808
