file,tau,m,mD,mL,mEN,mTT,mLAM,mDEratio
pks0454-234_lc_liner.csv,8,4,0.5870003549871426,3.5222283766009364,1.3549942641938026,4.376315389363282,0.7040973290448889,12.595239874312826
