RR,DET,DEratio,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.04643129616102589,0.5848133128233813,12.595239874312826,3.2169230769230768,15,0.06666666666666667,1.496803455802268,0.7040973290448889,3.747673985857834,49.20764567194342,555,0.0018018018018018018
