file,tau,m,mD,mL,mEN,mTT,mLAM,mDEratio
pks1954-388_lc_liner.csv,5,4,0.8066384603439675,5.927533864786248,2.099702416280233,7.615723817469335,0.8423684210526315,14.45528523199446
