RR,DET,DEratio,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.050997183240279666,0.780175070891382,15.29839534892523,7.0389321468298105,104,0.009615384615384616,1.9677694427726324,0.83818271483171,7.891468369123621,81.41781749255348,564,0.0017730496453900709
