RR,DET,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.050299289125661326,0.8187375415282392,6.191959798994975,70,0.014285714285714285,2.494825359586601,0.8930232558139535,6.449136276391554,84.63250672243801,547,0.0018281535648994515
