file,tau,m,mD,mL,mEN,mTT,mLAM,mDEratio
pmn_j0852-5755_lc_liner.csv,3,4,0.9631952142773205,19.44029332669277,2.757525821914505,28.127819829356206,0.9835280753002272,19.646859050997932
