time,data
0,1.9925200000000002e-07
1,4.4569700000000005e-07
2,6.3028e-07
3,6.715730000000001e-07
4,7.81246e-07
5,8.354959999999999e-07
6,1.14701e-06
7,6.693790000000001e-07
8,7.643779999999999e-07
9,8.17056e-07
10,9.120920000000001e-07
11,7.48816e-07
12,6.51462e-07
13,2.7825700000000003e-07
14,2.90559e-07
15,3.3949400000000004e-07
16,1.5754400000000002e-07
17,2.5459100000000003e-07
18,2.1608700000000002e-07
19,2.79442e-07
20,3.8508300000000003e-07
21,3.6295100000000003e-07
22,2.92909e-07
23,1.8975000000000001e-07
24,2.1179000000000002e-07
25,2.62219e-07
26,4.3820900000000003e-07
27,2.8666300000000003e-07
28,1.61248e-07
29,1.8781800000000002e-07
30,1.20577e-07
31,7.86813e-08
32,1.83988e-08
33,9.35994e-08
34,2.13277e-07
35,8.90982e-08
36,8.494349999999998e-08
37,1.1896500000000001e-07
38,6.38402e-08
39,4.69927e-08
40,1.31224e-07
41,5.76448e-08
42,5.3695700000000003e-08
43,4.83571e-08
44,8.082981481481482e-08
45,1.411362851851852e-07
46,1.73609e-07
47,1.25274e-07
48,1.17411e-07
49,5.49593e-08
50,9.70162e-08
51,9.454124197977112e-08
52,8.777591194605635e-08
53,7.770952593931342e-08
54,6.53314e-08
55,3.372195402697181e-08
56,8.714619999999999e-09
57,1.39371e-08
58,1.1522000000000001e-07
59,1.1766000000000001e-07
60,1.1210556053867464e-07
61,9.912494329957153e-08
62,8.42422e-08
63,6.71165e-08
64,5.83734e-08
65,5.7514817475452465e-08
66,5.671731903696884e-08
67,5.597820681539009e-08
68,5.52947829415572e-08
69,5.466434954631111e-08
70,5.408420876049281e-08
71,5.355166271494327e-08
72,5.306401354050344e-08
73,5.261856336801431e-08
74,5.2212614328316815e-08
75,5.1843468552251975e-08
76,5.150842817066072e-08
77,5.120479531438402e-08
78,5.0929872114262864e-08
79,5.068096070113821e-08
80,5.0455363205851007e-08
81,5.0250381759242246e-08
82,5.00633184921529e-08
83,4.9891475535423935e-08
84,4.973215501989631e-08
85,4.958265907641098e-08
86,4.944028983580895e-08
87,4.9302349428931154e-08
88,4.916613998661858e-08
89,4.9028963639712204e-08
90,4.888812251905296e-08
91,4.8740918755481854e-08
92,4.858465447983984e-08
93,4.841663182296788e-08
94,4.823415291570695e-08
95,4.8034519888898016e-08
96,4.7815034873382044e-08
97,4.7573e-08
98,4.731780361327792e-08
99,4.706137994810005e-08
100,4.680484997084476e-08
101,4.6549334647890376e-08
102,4.629595494561527e-08
103,4.604583183039776e-08
104,4.580008626861622e-08
105,4.5559839226648974e-08
106,4.53262116708744e-08
107,4.510032456767082e-08
108,4.4883298883416594e-08
109,4.467625558449006e-08
110,4.448031563726958e-08
111,4.429660000813348e-08
112,4.4126229663460127e-08
113,4.397032556962787e-08
114,4.3830008693015046e-08
115,4.37064e-08
116,4.359513594426593e-08
117,4.349083129738583e-08
118,4.339307450257274e-08
119,4.330145400303973e-08
120,4.3215558241999834e-08
121,4.3134975662666106e-08
122,4.305929470825161e-08
123,4.298810382196941e-08
124,4.292099144703252e-08
125,4.285754602665402e-08
126,4.2797356004046975e-08
127,4.2740009822424414e-08
128,4.268509592499941e-08
129,4.2632202754984976e-08
130,4.258091875559421e-08
131,4.253083237004016e-08
132,4.2481532041535855e-08
133,4.243260621329436e-08
134,4.238364332852872e-08
135,4.2334231830452004e-08
136,4.2283960162277256e-08
137,4.2232416767217526e-08
138,4.217919008848587e-08
139,4.2123868569295335e-08
140,4.2066040652859e-08
141,4.200529478238987e-08
142,4.194121940110104e-08
143,4.187340295220554e-08
144,4.180143387891643e-08
145,4.1724900624446777e-08
146,4.164339163200961e-08
147,4.1556495344817995e-08
148,4.146380020608498e-08
149,4.1364894659023615e-08
150,4.1259367146846966e-08
151,4.114680611276808e-08
152,4.10268e-08
153,4.087258918726381e-08
154,4.066205487190006e-08
155,4.0401746725051056e-08
156,4.009821441785906e-08
157,3.975800762146641e-08
158,3.938767600701535e-08
159,3.899376924564819e-08
160,3.858283700850722e-08
161,3.8161428966734734e-08
162,3.7736094791473024e-08
163,3.7313384153864363e-08
164,3.689984672505105e-08
165,3.650203217617539e-08
166,3.6126490178379646e-08
167,3.577977040280614e-08
168,3.5468422520597136e-08
169,3.519899620289494e-08
170,3.4978041120841843e-08
171,3.481210694558013e-08
172,3.470774334825208e-08
173,3.46715e-08
174,3.488984895757399e-08
175,3.551313598192156e-08
176,3.649372130048112e-08
177,3.7783965140691056e-08
178,3.9336227729989794e-08
179,4.1102869295815724e-08
180,4.303625006560722e-08
181,4.508873026680274e-08
182,4.721267012684065e-08
183,4.9360429873159355e-08
184,5.1484369733197246e-08
185,5.353684993439276e-08
186,5.547023070418428e-08
187,5.723687227001021e-08
188,5.878913485930894e-08
189,6.007937869951888e-08
190,6.105996401807843e-08
191,6.168325104242602e-08
192,6.19016e-08
193,4.7690700000000004e-08
194,1.61543e-07
195,1.0335100000000001e-07
196,6.875358264651305e-08
197,5.26263e-08
198,7.46063e-08
199,4.684008210298458e-08
200,1.42482e-08
201,7.997979999999998e-09
202,1.2027176126915516e-08
203,2.4452154476053258e-08
204,4.5779e-08
205,1.5270500000000002e-07
206,9.80888e-08
207,7.310276036611406e-08
208,5.347915643654583e-08
209,4.065279928870468e-08
210,3.60585e-08
211,3.675030540946656e-08
212,3.864719120961683e-08
213,4.148136175807663e-08
214,4.4985021412471825e-08
215,4.8890374530428254e-08
216,5.2929625469571754e-08
217,5.6834978587528177e-08
218,6.033863824192336e-08
219,6.317280879038317e-08
220,6.506969459053344e-08
221,6.57615e-08
222,4.54268e-08
223,4.234696069732418e-08
224,3.971158717264038e-08
225,3.748883224134177e-08
226,3.5646848718821513e-08
227,3.4153789420472785e-08
228,3.297780716168876e-08
229,3.20870547578626e-08
230,3.1449685024387464e-08
231,3.1033850776656543e-08
232,3.0807704830063e-08
233,3.07394e-08
234,3.3915380974055535e-08
235,4.275662530723715e-08
236,5.623308511606737e-08
237,7.331471251706874e-08
238,9.29714596267638e-08
239,1.1417327856167501e-07
240,1.3589012143832502e-07
241,1.5709194037323626e-07
242,1.7674868748293133e-07
243,1.9383031488393273e-07
244,2.073067746927629e-07
245,2.161480190259445e-07
246,2.19324e-07
247,1.9244632812500001e-07
248,1.3331545000000002e-07
249,7.418457187499998e-08
250,4.73069e-08
251,1.0487145e-07
252,1.62436e-07
253,1.5372625925925926e-07
254,1.3195190740740744e-07
255,1.0364525e-07
256,7.533859259259261e-08
257,5.3564240740740754e-08
258,4.48545e-08
259,9.098425e-08
260,1.3711400000000002e-07
261,1.69155e-08
262,6.95623e-08
263,4.98074e-08
264,4.145380866931849e-08
265,3.57473487791037e-08
266,3.36348e-08
267,5.34218e-08
268,5.06272e-08
269,3.403935288965944e-08
270,1.96494e-08
271,1.3881700000000002e-07
272,1.0816275555555557e-07
273,5.123344444444445e-08
274,2.05792e-08
275,2.6414200000000002e-08
276,4.19156422826464e-08
277,6.245343780798987e-08
278,7.27045e-08
279,7.136898902606312e-08
280,6.77898196159122e-08
281,6.260803703703705e-08
