file,tau,m,mD,mL,mEN,mTT,mLAM,mDEratio,rank,group
pks0346-27_lc_liner.csv,27,3,0.9747832430210892,36.827158073730985,3.0745004336338386,57.910747132758786,0.9440763318314339,32.57818996399783,1,High
oq334_lc_liner.csv,15,4,0.9832277747983623,31.372129115778666,3.3228065649510703,41.92003696895037,0.9943359845745963,31.208915824789077,2,High
pks1454-354_lc_liner.csv,21,4,0.9111250549557391,8.297897681005104,2.3828270927171102,11.275199956720753,0.8940688940688941,28.337188855059875,3,High
pks1830-211_lc_liner.csv,20,6,0.7798567876362283,5.845985087188335,1.969803963509398,8.776695892576479,0.518590240123935,27.32618809478238,4,High
pmn_j1913-3630_lc_liner.csv,24,4,0.9960047075372891,20.644296266126265,3.6139380624304804,19.42719234546056,0.9719598583234947,27.116425916039525,5,High
pks0920-39_lc_liner.csv,16,5,0.9816661552304051,39.25020170554289,3.4343886013881813,25.06835664775387,0.9612051176227817,25.536646755564576,6,High
pks_b1406-076_lc_liner.csv,26,5,0.8581629817595587,5.857772728883559,2.120326847717979,6.977585580667466,0.8445451886516525,24.850564319737924,7,High
pks0235+164_lc_liner.csv,11,4,0.9047559635793421,11.064309884097188,2.4603757183666866,14.69595468216906,0.905955243203255,22.74132202435458,8,High
b3_0650+453_lc_liner.csv,6,4,0.9911400052330863,27.000069420790616,3.3932371105213184,37.35065282557333,0.9872909698996656,22.71913155333833,9,High
op313_lc_liner.csv,6,4,0.9260273856156791,8.718333298524218,2.578277102237009,10.938182457453713,0.9442440401505646,22.686674053835038,10,High
pmn_j1717-5155_lc_liner.csv,23,2,0.9998627711851145,144.08128009016332,5.6400019984444905,135.63356644866522,0.984055459272097,22.58596187175043,11,High
nvss_J090442_lc_liner.csv,55,3,0.9869968150015953,23.24884104136691,3.4573104762700866,22.28207186634142,0.9769799945190463,22.26866196011611,12,High
