file,tau,m,mD,mL,mEN,mTT,mLAM,mDEratio
pks0426-380_lc_liner.csv,15,4,0.5644440142912664,3.514941085041547,1.4589002003043772,4.417789802041282,0.7277173913043479,12.194364994387996
