RR,DET,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.05223773349063698,0.8046065259117082,5.721565059144677,151,0.006622516556291391,2.1664717869796632,0.890339091490723,7.255474452554744,78.91411042944786,547,0.0018281535648994515
