time,data
529,2.0172700000000002e-07
530,2.022932770796137e-07
531,2.024601049243861e-07
532,2.03029e-07
533,3.43087e-07
534,3.436722338834066e-07
535,3.43837e-07
536,1.90448e-07
537,3.7422600000000003e-07
538,2.72463e-07
539,9.07976e-08
540,2.49841e-08
541,7.02514e-08
542,7.404814993202873e-08
543,7.630387106679425e-08
544,7.75147349554955e-08
545,7.817691314933138e-08
546,7.878657719950085e-08
547,7.983989865720284e-08
548,8.183304907363622e-08
549,8.526219999999998e-08
550,1.0351600000000001e-07
551,9.866150000000001e-08
552,1.0316700000000001e-07
553,5.01755e-08
554,4.3268300000000004e-08
555,5.11548e-08
556,5.248588321592826e-08
557,5.335788218183242e-08
558,5.385039005682036e-08
559,5.4043e-08
560,5.4083002105575354e-08
561,5.4123300000000004e-08
562,5.5250734537697856e-08
563,5.829945528348152e-08
564,6.297843876041626e-08
565,6.899666149156732e-08
