RR,DET,DEratio,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.051666666666666666,0.9488915438736227,18.365642784650763,14.182539682539682,263,0.0038022813688212928,2.901787074317717,0.9711270410195142,10.726539589442815,154.9696799550814,540,0.001851851851851852
