RR,DET,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.0545679012345679,0.9168552036199095,5.862567811934901,27,0.037037037037037035,2.3757734625996667,0.9410350678733032,6.374521072796935,85.7382456140351,360,0.002777777777777778
