time,original,missing,interpolated,mask
0,0.18212314538505706,0.18212314538505706,0.18212314538505706,0
1,0.43619395537644856,0.43619395537644856,0.43619395537644856,0
2,0.9908059379773185,0.9908059379773185,0.9908059379773185,0
3,0.10756962192413864,0.10756962192413864,0.10756962192413864,0
4,0.05654627067771581,0.05654627067771581,0.05654627067771581,0
5,0.15947601032955624,0.15947601032955624,0.15947601032955624,0
6,0.3997190143695454,0.3997190143695454,0.3997190143695454,0
7,0.8989260504063736,0.8989260504063736,0.8989260504063736,0
8,0.26988403852307985,0.26988403852307985,0.26988403852307985,0
9,0.5760361179515792,0.5760361179515792,0.5760361179515792,0
10,1.0405722036785303,1.0405722036785303,1.0405722036785303,0
11,0.09106982966472311,0.09106982966472311,0.09106982966472311,0
12,0.22783164004745177,0.22783164004745177,0.22783164004745177,0
13,0.6248663372755973,0.6248663372755973,0.6248663372755973,0
14,0.923458587766673,0.923458587766673,0.923458587766673,0
15,0.2573472969905931,0.2573472969905931,0.2573472969905931,0
16,0.7246962527298477,0.7246962527298477,0.7246962527298477,0
17,0.8309121124670769,0.8309121124670769,0.8309121124670769,0
18,0.5821275318926012,0.5821275318926012,0.5821275318926012,0
19,0.9830657177343993,0.9830657177343993,0.9830657177343993,0
20,-0.033589711431133006,-0.033589711431133006,-0.033589711431133006,0
21,0.05712652617161188,0.05712652617161188,0.05712652617161188,0
22,0.39754393362471063,0.39754393362471063,0.39754393362471063,0
23,0.9660385383527241,0.9660385383527241,0.9660385383527241,0
24,0.18760769850208536,0.18760769850208536,0.18760769850208536,0
25,0.7909415891342806,0.7909415891342806,0.7909415891342806,0
26,0.7586960952586679,0.7586960952586679,0.7586960952586679,0
27,0.9081975260392537,,0.7622307017708801,1
28,0.5985643949830675,,0.7657653082830923,1
29,0.9323662532929118,,0.7692999147953046,1
30,0.05665297036671375,,0.7728345213075168,1
31,0.31893740515772523,,0.7763691278197291,1
32,0.8487519243884355,,0.7799037343319413,1
33,0.44395147690561565,,0.7834383408441535,1
34,0.9090710951625695,,0.7869729473563658,1
35,0.27347865474944305,,0.7905075538685781,1
36,0.8360245197140661,,0.7940421603807902,1
37,0.7975767668930025,0.7975767668930025,0.7975767668930025,0
38,0.7561148283548899,0.7561148283548899,0.7561148283548899,0
39,0.5632353699638445,0.5632353699638445,0.5632353699638445,0
40,1.0686733681729976,1.0686733681729976,1.0686733681729976,0
41,0.14026790833147104,0.14026790833147104,0.14026790833147104,0
42,0.5594002214714576,0.5594002214714576,0.5594002214714576,0
43,0.9698615154710825,0.9698615154710825,0.9698615154710825,0
44,0.01961369857477717,0.01961369857477717,0.01961369857477717,0
45,0.39115377643602345,0.39115377643602345,0.39115377643602345,0
46,0.8874574195582411,0.8874574195582411,0.8874574195582411,0
47,0.46522105536199077,0.46522105536199077,0.46522105536199077,0
48,0.9218183854407452,0.9218183854407452,0.9218183854407452,0
49,0.13938802740358788,0.13938802740358788,0.13938802740358788,0
50,0.49175152632233987,0.49175152632233987,0.49175152632233987,0
51,0.9517355423448609,0.9517355423448609,0.9517355423448609,0
52,-0.038360189094771714,-0.038360189094771714,-0.038360189094771714,0
53,0.02044018736870617,,-0.025965703959176085,1
54,0.19426955062014015,,-0.013571218823580457,1
55,0.3995145880022524,,-0.001176733687984828,1
56,0.9891210120336968,,0.0112177514476108,1
57,-0.007338403935454024,,0.02361223658320643,1
58,-0.007597437151983733,,0.03600672171880206,1
59,-0.05923943196370078,,0.04840120685439769,1
60,0.06591622052454181,,0.060795691989993315,1
61,-0.019300910373448762,,0.07319017712558895,1
62,0.06170799756308047,,0.08558466226118458,1
63,0.09797914739678021,0.09797914739678021,0.09797914739678021,0
64,0.6118245284869318,0.6118245284869318,0.6118245284869318,0
65,0.9268907152526067,0.9268907152526067,0.9268907152526067,0
66,0.08413152820165277,0.08413152820165277,0.08413152820165277,0
67,0.3755772989915545,0.3755772989915545,0.3755772989915545,0
68,0.9865005249107781,0.9865005249107781,0.9865005249107781,0
69,0.3005114122311933,0.3005114122311933,0.3005114122311933,0
70,0.7919390788210457,0.7919390788210457,0.7919390788210457,0
71,0.4938333666789586,0.4938333666789586,0.4938333666789586,0
72,1.0166348088383976,1.0166348088383976,1.0166348088383976,0
73,0.046120822275201354,0.046120822275201354,0.046120822275201354,0
74,-0.06015480832258602,-0.06015480832258602,-0.06015480832258602,0
75,0.02900115249519685,0.02900115249519685,0.02900115249519685,0
76,0.025185913198531,0.025185913198531,0.025185913198531,0
