RR,DET,DEratio,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.053626373626373625,0.9807241938389479,18.288094598226284,14.956043956043956,156,0.00641025641025641,2.7839251913791347,0.9825256710502612,16.704441041347625,183.57786116322703,455,0.002197802197802198
