epsilon,TT,L
0.1,18.737037037037037,30.50602409638554
0.2,16.437074829931973,15.871287128712872
0.3,17.857311320754718,14.203389830508474
0.4,24.421375921375923,20.077235772357724
0.5,27.619217081850532,24.23890063424947
0.6,29.589182968929805,27.072805139186297
0.7,25.03818181818182,23.013651877133107
0.7999999999999999,18.308454810495626,14.246053853296193
0.8999999999999999,17.314243027888445,13.437747819191118
0.9999999999999999,16.498506188647035,12.639919082939986
1.0999999999999999,15.756240822320118,11.847166571265026
1.2,15.320719602977668,10.912328767123288
1.3,14.539293248945148,10.024317246539468
1.4,15.095837366892546,10.457802273510161
1.5,16.522611905860636,11.41683038637852
1.5999999999999999,17.584987057808455,11.711379716981131
1.7,18.76396619253762,12.15
1.8,20.939166666666665,13.3243023570848
1.9,24.42195502115342,15.514145496535797
2.0,27.257667286245354,17.36092715231788
