epsilon,TT,L
0.1,2.3333333333333335,4.363636363636363
0.2,3.0952380952380953,4.833333333333333
0.3,3.264367816091954,4.08080808080808
0.4,3.9185185185185185,3.772727272727273
0.5,4.633056133056133,4.164926931106471
0.6,5.059085133418043,4.412658227848102
0.7,5.3277800916284885,4.211695040710585
0.7999999999999999,5.807393600497049,4.444033790918691
0.8999999999999999,6.126817640047676,4.664651350261991
0.9999999999999999,6.335311004784689,4.787356321839081
1.0999999999999999,6.424865548876937,4.727480916030534
1.2,6.5311236863379145,4.743366588834642
1.3,6.6760728982951205,4.814626159723486
1.4,6.890776699029126,4.90688388436352
1.5,7.235070257611241,5.05561943087094
1.5999999999999999,7.609416506366218,5.254567116759333
1.7,8.125606421451883,5.538317289661208
1.8,8.67047308319739,5.87144578313253
1.9,9.28072863466122,6.194418386491558
2.0,9.83994597332433,6.506432345508845
