epsilon,TT,L
0.1,10.497567755385685,10.18867924528302
0.2,15.249269311064719,12.641114982578397
0.3,19.023411371237458,14.141129032258064
0.4,24.238856440209037,17.206167400881057
0.5,29.993915424399148,21.06436285097192
0.6,31.746434683399887,21.57822327044025
0.7,30.154659454143104,19.91254125412541
0.7999999999999999,30.481413911060432,19.552678571428572
0.8999999999999999,29.845523329129886,18.514725391350492
0.9999999999999999,28.05315739868049,16.930619796484738
1.0999999999999999,26.936814621409923,15.998741610738255
1.2,26.0642380874939,15.287454088536633
1.3,25.134756097560974,14.581961345740874
1.4,25.03262812872467,14.430456676506338
1.5,25.442649673977474,14.675008629616846
1.5999999999999999,25.604440549225824,14.69430839385239
1.7,26.37061176122056,15.163723641350934
1.8,29.16728206774763,16.988907689415303
1.9,32.22885485555169,18.985796624125154
2.0,36.442192626906,21.723222530009235
