epsilon,TT,L
0.1,0.0,3.0
0.2,2.1818181818181817,2.5714285714285716
0.3,2.3649635036496353,2.210526315789474
0.4,2.5330188679245285,2.2236024844720497
0.5,2.872685185185185,2.4704301075268815
0.6,3.1257861635220126,2.660300136425648
0.7,3.5047291487532246,3.0136986301369864
0.7999999999999999,3.9314420803782504,3.3875262789067975
0.8999999999999999,4.1841610738255035,3.6073414905450503
0.9999999999999999,4.3709712308025095,3.7126035761011775
1.0999999999999999,4.546869409660108,3.861832611832612
1.2,4.644801427933958,3.8795811518324608
1.3,4.806716323696503,3.8908194411833765
1.4,4.940280777537797,3.917633410672854
1.5,5.121783391460081,3.962800519818064
1.5999999999999999,5.384315387876219,4.094094376942639
1.7,5.641837128521806,4.206665008704302
1.8,5.92122243494292,4.375322201053457
1.9,6.339886883921357,4.58273381294964
2.0,6.73270379649258,4.81562740569669
