file,tau,m,mD,mL,mEN,mTT,mLAM,mDEratio
txs0059+581_lc_liner.csv,12,5,0.7916637169531034,5.144669907343942,1.9718186526873105,6.689147140718978,0.7639296187683284,11.20490121988975
