RR,DET,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.051316265215819286,0.9402784767656434,15.18970189701897,80,0.0125,3.377358111109696,0.9543700721355477,14.85378590078329,158.73809523809524,482,0.002074688796680498
