type,lambda
original,1.1541857212243247
FT_surrogate,0.9607763595341732
FT_surrogate,0.8032114135471325
FT_surrogate,0.6383925644971996
FT_surrogate,0.9873850770919641
FT_surrogate,0.7711509746977522
FT_surrogate,0.9315220592590925
FT_surrogate,0.8822693461051208
FT_surrogate,0.8860471964978698
FT_surrogate,1.081747137193142
FT_surrogate,0.8585573782894997
FT_surrogate,0.7601120141224607
FT_surrogate,0.7930778045414159
FT_surrogate,0.8158821682852679
FT_surrogate,0.7863167383398337
FT_surrogate,0.682401410396285
FT_surrogate,0.7761650905149309
FT_surrogate,1.1186557184099737
FT_surrogate,0.9617670299203576
FT_surrogate,0.7711914893574299
FT_surrogate,0.8252726345725554
FT_surrogate,0.6281245406748777
FT_surrogate,0.8148938660530944
FT_surrogate,1.0231535176971494
FT_surrogate,0.7186459786392464
FT_surrogate,0.8450780986385236
FT_surrogate,0.7356764176420607
FT_surrogate,0.8225021023527501
FT_surrogate,0.998079904074068
FT_surrogate,0.8119493721160802
FT_surrogate,0.5751056792997737
FT_surrogate,0.838796937966723
FT_surrogate,0.9329357419024085
FT_surrogate,0.6526562664588664
FT_surrogate,0.8897395040647555
FT_surrogate,0.5839651792971461
FT_surrogate,0.6870010723132823
FT_surrogate,0.9134274039982109
FT_surrogate,0.9668530820976518
FT_surrogate,1.0839105687369788
Shuffle_surrogate,0.6274663412727736
Shuffle_surrogate,0.8477101137751029
Shuffle_surrogate,0.42816022775475415
Shuffle_surrogate,0.3644954639517707
Shuffle_surrogate,0.42466910848576706
Shuffle_surrogate,0.36695953040234897
Shuffle_surrogate,0.35118353996932816
Shuffle_surrogate,0.43241846925644417
Shuffle_surrogate,0.3855738830389219
Shuffle_surrogate,0.2802622211650835
Shuffle_surrogate,0.3353997571669958
Shuffle_surrogate,0.6239699121648724
Shuffle_surrogate,0.4468324847802926
Shuffle_surrogate,0.40348692670577474
Shuffle_surrogate,0.3887516302076441
Shuffle_surrogate,0.36319870394621734
Shuffle_surrogate,0.53758013186715
Shuffle_surrogate,0.6023656584825587
Shuffle_surrogate,0.1991209519054368
Shuffle_surrogate,0.18290038865376035
Shuffle_surrogate,0.46644911564003866
Shuffle_surrogate,0.31364308216635006
Shuffle_surrogate,0.49250508248226654
Shuffle_surrogate,0.5317749597603674
Shuffle_surrogate,0.36423072735023376
Shuffle_surrogate,0.5056611490137476
Shuffle_surrogate,0.3427983835549726
Shuffle_surrogate,0.44860572467077087
Shuffle_surrogate,0.4719234970719022
Shuffle_surrogate,0.5060539501329808
Shuffle_surrogate,0.4470235391793122
Shuffle_surrogate,0.6124858258309976
Shuffle_surrogate,0.2869627511092079
Shuffle_surrogate,0.4950613552346739
Shuffle_surrogate,0.3691421297760249
Shuffle_surrogate,0.43929625500053493
Shuffle_surrogate,0.36855235622051224
Shuffle_surrogate,0.7369213462350216
Shuffle_surrogate,0.4057404073802616
