file,tau,m,mD,mL,mEN,mTT,mLAM,mDEratio
pks0301-243_lc_liner.csv,2,4,0.7628852210010794,8.909692036969156,2.8140238424892288,8.564319151451576,0.800498298492951,13.749463810803855
