RR,DET,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.050650071616759856,0.34128618142182393,3.722589167767503,16,0.0625,1.7760040653258526,0.5299745670340318,3.394879751745539,35.83626822157434,571,0.0017513134851138354
