file,tau,m,mD,mL,mEN,mTT,mLAM,mDEratio
pks0537-441_lc_liner.csv,82,6,0.5015567478237356,3.0653811119468624,1.2298950673355893,4.72807048507371,0.5288035450516987,8.101014773230583
