file,tau,m,mD,mL,mEN,mTT,mLAM,mDEratio
4c+21.35_lc_liner.csv,13,8,0.8478913660343471,7.28562933644047,2.0413473290094033,10.531119664586317,0.9001151884153366,15.730346245723894
