RR,DET,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.04871671660353892,0.9525674499564839,22.036912751677853,152,0.006578947368421052,2.76885378262868,0.9659849144183348,22.88487972508591,199.40845070422534,532,0.0018796992481203006
