RR,DET,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.049101382788776085,0.9171864631718646,9.377204884667572,131,0.007633587786259542,2.537293070681324,0.9474452554744526,10.591988130563799,137.20160150730098,554,0.0018050541516245488
