type,lambda
original,1.8707016285262092
PPS_surrogate,0.36591951193347827
PPS_surrogate,0.5229895779293491
PPS_surrogate,0.6022413572989611
PPS_surrogate,0.2668509255723574
PPS_surrogate,0.8400880292137837
PPS_surrogate,0.2518125041748879
PPS_surrogate,1.0620493391946915
PPS_surrogate,0.3612180643882813
PPS_surrogate,0.3174548613318438
PPS_surrogate,0.703023043255862
PPS_surrogate,1.0079292512786258
PPS_surrogate,1.0779181945656429
PPS_surrogate,0.8353989336049434
PPS_surrogate,0.7640443099960781
PPS_surrogate,0.5393031298796225
PPS_surrogate,0.5980193156411678
PPS_surrogate,0.3340939002256553
PPS_surrogate,0.650974296744242
PPS_surrogate,0.31004749859354497
PPS_surrogate,0.39018934625361873
PPS_surrogate,0.5634445685711315
PPS_surrogate,0.3400385554370541
PPS_surrogate,0.46950330273448015
PPS_surrogate,0.5693507529313195
PPS_surrogate,0.5772787493080459
PPS_surrogate,0.49661700935965436
PPS_surrogate,0.8022810577419082
PPS_surrogate,0.5511239083527046
PPS_surrogate,0.6638644347001126
PPS_surrogate,0.6155183994858862
PPS_surrogate,0.4819548912647815
PPS_surrogate,0.09780555000478411
PPS_surrogate,0.6512000515641478
PPS_surrogate,0.49353747245360047
PPS_surrogate,0.6423330340669755
PPS_surrogate,0.36624416108808994
PPS_surrogate,0.5401454564332611
PPS_surrogate,0.8487712998607219
PPS_surrogate,0.5539845176458112
