epsilon,TT,L
0.1,0.0,0.0
0.2,2.0555555555555554,2.5
0.3,2.1797752808988764,3.0689655172413794
0.4,2.303030303030303,2.716417910447761
0.5,2.3623595505617976,2.652542372881356
0.6,2.5707762557077625,2.385767790262172
0.7,2.714129244249726,2.383292383292383
0.7999999999999999,3.1142303969022267,2.588803088803089
0.8999999999999999,3.2270710059171597,2.671988388969521
0.9999999999999999,3.4812903225806453,2.784855769230769
1.0999999999999999,3.800122249388753,2.8831967213114753
1.2,4.137430167597765,3.1019283746556474
1.3,4.564789502460361,3.2875210792580103
1.4,5.051578947368421,3.57625786163522
1.5,5.896607431340873,4.133385335413417
1.5999999999999999,7.172200337647721,5.075918367346938
1.7,8.405373831775702,6.010212765957447
1.8,10.015852885225112,7.20925925925926
1.9,11.640083217753121,8.408308004052685
2.0,13.755677368833203,10.090487238979119
