type,lambda
original,0.8450166050466862
PPS_surrogate,0.4606056442429775
PPS_surrogate,0.3673678915594396
PPS_surrogate,0.3955999658335532
PPS_surrogate,0.40283745993551284
PPS_surrogate,0.4651138417239759
PPS_surrogate,0.42868772528516513
PPS_surrogate,0.41521685825979976
PPS_surrogate,0.33884778390417175
PPS_surrogate,0.33557491202734924
PPS_surrogate,0.4760174311729371
PPS_surrogate,0.4654673124421388
PPS_surrogate,0.46298592622353085
PPS_surrogate,0.3438289087910663
PPS_surrogate,0.4798672778728831
PPS_surrogate,0.4424094767903926
PPS_surrogate,0.48692044101507365
PPS_surrogate,0.48216878851532585
PPS_surrogate,0.4678600960017599
PPS_surrogate,0.3858130002593354
PPS_surrogate,0.5157436337052749
PPS_surrogate,0.4626540396277594
PPS_surrogate,0.4929645793225712
PPS_surrogate,0.3175475538932309
PPS_surrogate,0.45868935634446245
PPS_surrogate,0.5104825020987204
PPS_surrogate,0.3313138634221605
PPS_surrogate,0.5472153495530429
PPS_surrogate,0.4681392707965248
PPS_surrogate,0.4202460417201364
PPS_surrogate,0.39026460025438253
PPS_surrogate,0.43687905383790865
PPS_surrogate,0.5094217685705016
PPS_surrogate,0.4527931758809054
PPS_surrogate,0.4595868218692674
PPS_surrogate,0.46616695425109067
PPS_surrogate,0.4464342886611547
PPS_surrogate,0.4992167519251852
PPS_surrogate,0.3206211396456322
PPS_surrogate,0.5274377153049262
