RR,DET,DEratio,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.04767592091821405,0.9966913502442099,20.905550035498845,46.51470588235294,176,0.005681818181818182,3.8404786329793845,0.9930675909878682,20.631751227495908,284.85601799775026,516,0.001937984496124031
